devera,de-ve-ra(1),,
devocional,de-vo-ci-o-nal(3),,
dg,dg(2),,
diabete,di-a-be-te(5),,
diabinho,di-a-bi-nho(3),,
diametralmente,di-a-me-tral-men-te(4),,
dilaceramento,di-la-ce-ra-men-to(5),,
diminuto,di-mi-nu-to(6),,
dinar,di-nar(5),,
disciplinador,dis-ci-pli-na-dor(5),,
discordamos,dis-cor-da-mos(1),,
discotecário,dis-co-te-cá-ri-o(2),,
disfarçadamente,dis-far-ça-da-men-te(3),,
disparatado,dis-pa-ra-ta-do(6),,
dissabor,dis-sa-bor(6),,
disseminaram,dis-se-mi-na-ram(1),,
disseminava,dis-se-mi-na-va(1),,
distributivismo,dis-tri-bu-ti-vis-mo(3),,
divagar,di-va-gar(6),,
divergir,di-ver-gir(5),,
divertidíssimo,di-ver-ti-dís-si-mo(2),,
dixieland,di-xi-e-land(1),,
dizimar,di-zi-mar(6),,
docinho,do-ci-nho(2),,
documentalmente,do-cu-men-tal-men-te(3),,
dodecafonismo,do-de-ca-fo-nis-mo(5),,
dolente,do-len-te(6),,
dong,dong(1),,
douro,dou-ro(1),,
draconianas,dra-co-ni-a-nas(1),,
draconiano,dra-co-ni-a-no(5),,
dramatúrgico,dra-ma-túr-gi-co(5),,
eb,eb(1),,
eclesial,e-cle-si-al(3),,
edvânia,e-dvâ-nia(1),,
efeméride,e-fe-mé-ri-de(5),e-fe-mé-ride(1),
efetive,e-fe-ti-ve(1),,
efetivou,e-fe-ti-vou(1),,
efraim,e-fra-im(1),,
efusão,e-fu-são(6),,
egocentrismo,e-go-cen-tris-mo(6),,
elã,e-lã(6),,
eletrodo,e-le-tro-do(3),,
eletrostática,e-le-tros-tá-ti-ca(4),,
elíptica,e-líp-ti-ca(2),,
elise,e-li-se(1),,
els,els(1),,
embaçamento,em-ba-ça-men-to(5),,
embandeirado,em-ban-dei-ra-do(4),,
embaralhado,em-ba-ra-lha-do(3),,
embebido,em-be-bi-do(6),,
êmbolo,êm-bo-lo(6),,
embrenhar,em-bre-nhar(6),,
embrulhada,em-bru-lha-da(5),,
emburrecimento,em-bur-re-ci-men-to(5),,
ementário,e-men-tá-ri-o(5),,
emergencialmente,e-mer-gen-ci-al-men-te(1),,
emigrado,e-mi-gra-do(5),,
empacotar,em-pa-co-tar(6),,
empédocles,em-pé-do-cles(1),,
empilhado,em-pi-lha-do(5),,
empobrecido,em-po-bre-ci-do(4),,
empoçamento,em-po-ça-men-to(3),,
empossar,em-pos-sar(6),,
empreendidas,em-pre-en-di-das(1),,
encaixado,en-cai-xa-do(4),,
encaixaria,en-cai-xa-ri-a(2),,
encanação,en-ca-na-ção(3),,
encarceramento,en-car-ce-ra-men-to(6),,
encartar,en-car-tar(5),,
encastelado,en-cas-te-la-do(6),,
encerramos,en-cer-ra-mos(1),,
encharcada,en-char-ca-da(3),,
enchido,en-chi-do(5),,
encruzilhadas,en-cru-zi-lha-das(1),,
ende,en-de(3),,
enfadonhas,en-fa-do-nhas(1),,
enfastiado,en-fas-ti-a-do(4),,
enfeiar,en-fei-ar(1),,
enfeitiçar,en-fei-ti-çar(5),,
enfocado,en-fo-ca-do(1),,
enfurnado,en-fur-na-do(3),,
engarrafar,en-gar-ra-far(6),,
engrandecer,en-gran-de-cer(6),,
engraxar,en-gra-xar(6),,
enjeitado,en-jei-ta-do(5),,
enjoar,en-jo-ar(6),,
enlace,en-la-ce(6),,
enlameado,en-la-me-a-do(5),,
enlevo,en-le-vo(5),,
enraizar,en-ra-i-zar(3),en-rai-zar(1),
enredado,en-re-da-do(6),,
enredar,en-re-dar(6),,
ensaiamos,en-sai-a-mos(1),,
ensinamos,en-si-na-mos(1),,
entrecho,en-tre-cho(5),,
entrecruzamento,en-tre-cru-za-men-to(5),,
entrelaçado,en-tre-la-ça-do(5),,
entremeado,en-tre-me-a-do(5),,
entronização,en-tro-ni-za-ção(5),,
envaidecido,en-vai-de-ci-do(3),,
enviesado,en-vi-e-sa-do(5),,
envoltório,en-vol-tó-ri-o(4),,
enxergavam,en-xer-ga-vam(1),,
enxergo,en-xer-go(1),,
enxerido,en-xe-ri-do(6),,
enxugada,en-xu-ga-da(2),,
episodicamente,e-pi-so-di-ca-men-te(3),,
epistemológico,e-pis-te-mo-ló-gi-co(5),,
erato,e-ra-to(1),,
ergômetro,er-gô-me-tro(4),,
erica,e-ri-ca(4),,
erre,er-re(6),,
errôneo,er-rô-ne-o(3),,
erse,er-se(5),,
esbaforido,es-ba-fo-ri-do(5),,
esbarrado,es-bar-ra-do(1),,
esbarrão,es-bar-rão(5),,
esbofeteado,es-bo-fe-te-a-do(2),,
esbulho,es-bu-lho(6),,
escabroso,es-ca-bro-so(5),,
escapasse,es-ca-pas-se(1),,
escapavam,es-ca-pa-vam(1),,
escargot,es-car-got(1),,
escava,es-ca-va(4),,
escolado,es-co-la-do(6),,
escorado,es-co-ra-do(4),,
escorbuto,es-cor-bu-to(5),,
escravização,es-cra-vi-za-ção(5),,
escravizado,es-cra-vi-za-do(2),,
escriturado,es-cri-tu-ra-do(1),,
escriturar,es-cri-tu-rar(6),,
escrivã,es-cri-vã(5),,
escudado,es-cu-da-do(1),,
esfarrapada,es-far-ra-pa-da(1),,
esfrega,es-fre-ga(5),,
esfriada,es-fri-a-da(1),,
esfriado,es-fri-a-do(3),,
esmerado,es-me-ra-do(6),,
esmeraldo,es-me-ral-do(1),,
esnobado,es-no-ba-do(1),,
espairecer,es-pai-re-cer(6),,
espectadora,es-pec-ta-do-ra(1),,
espectralidade,es-pec-tra-li-da-de(3),,
esperável,es-pe-rá-vel(5),,
espetaculosidade,es-pe-ta-cu-lo-si-da-de(4),,
espiga,es-pi-ga(6),,
espigado,es-pi-ga-do(6),,
espigas,es-pi-gas(2),,
espinheiro,es-pi-nhei-ro(6),,
esplendoroso,es-plen-do-ro-so(5),,
espoleta,es-po-le-ta(6),,
esquálidas,es-quá-li-das(1),,
esquecerão,es-que-ce-rão(1),,
esquentado,es-quen-ta-do(5),,
essencialidade,es-sen-ci-a-li-da-de(5),,
estadão,es-ta-dão(4),,
estafado,es-ta-fa-do(6),,
estais,es-tais(2),,
estala,es-ta-la(5),,
estancada,es-tan-ca-da(4),,
estanque,es-tan-que(6),,
estatutário,es-ta-tu-tá-ri-o(4),,
estequiométrico,es-te-qui-o-mé-tri-co(4),,
esterilizador,es-te-ri-li-za-dor(4),,
estertor,es-ter-tor(6),,
esteva,es-te-va(5),,
estimulamos,es-ti-mu-la-mos(1),,
estiva,es-ti-va(6),,
estofado,es-to-fa-do(5),,
estomacal,es-to-ma-cal(6),,
estorvos,es-tor-vos(1),,
estouraria,es-tou-ra-ri-a(2),,
estraçalhar,es-tra-ça-lhar(5),,
estradeira,es-tra-dei-ra(1),,
estragão,es-tra-gão(5),,
estratagemas,es-tra-ta-ge-mas(1),,
estrogonofe,es-tro-go-no-fe(6),,
estróina,es-trói-na(1),,
estudiosa,es-tu-di-o-sa(1),,
estultice,es-tul-ti-ce(4),,
estupidamente,es-tu-pi-da-men-te(6),,
eteno,e-te-no(6),,
etileno,e-ti-le-no(6),,
etimologia,e-ti-mo-lo-gi-a(6),,
etnicidade,et-ni-ci-da-de(4),,
etrusca,e-trus-ca(1),,
euvaldo,eu-val-do(1),,
euzébio,eu-zé-bio(1),,
evacuado,e-va-cu-a-do(3),,
evanescente,e-va-nes-cen-te(4),,
evangelizar,e-van-ge-li-zar(6),,
evaporado,e-va-po-ra-do(3),,
evaporar,e-va-po-rar(6),,
evoé,e-vo-é(5),,
exaustor,e-xaus-tor(6),,
excelentíssimo,ex-ce-len-tís-si-mo(5),,
execrada,e-xe-cra-da(1),,
executável,e-xe-cu-tá-vel(6),,
exemplificado,e-xem-pli-fi-ca-do(1),,
exibidor,e-xi-bi-dor(5),,
exonerar,e-xo-ne-rar(6),,
expedita,ex-pe-di-ta(1),,
explicativa,ex-pli-ca-ti-va(1),,
explosivamente,ex-plo-si-va-men-te(3),,
extensivamente,ex-ten-si-va-men-te(3),,
extenuado,ex-te-nu-a-do(5),,
extenuante,ex-te-nu-an-te(5),,
extravasamento,ex-tra-va-sa-men-to(6),,
fabiane,fa-bi-a-ne(1),,
facciosismo,fac-ci-o-sis-mo(4),,
facílimo,fa-cí-li-mo(5),,
factor,fac-tor(2),,
faia,fai-a(6),,
falcatrua,fal-ca-tru-a(6),,
falciforme,fal-ci-for-me(6),,
falecer,fa-le-cer(6),,
falibilidade,fa-li-bi-li-da-de(5),,
fanaticamente,fa-na-ti-ca-men-te(4),,
fanfarras,fan-far-ras(1),,
faqueiro,fa-quei-ro(5),,
farejador,fa-re-ja-dor(6),,
farense,fa-ren-se(4),,
faringite,fa-rin-gi-te(5),,
farma,far-ma(2),,
fastio,fas-ti-o(5),,
fausta,faus-ta(1),,
fazei,fa-zei(1),,
fazendeira,fa-zen-dei-ra(3),,
fazes,fa-zes(1),,
fecal,fe-cal(6),,
fedato,fe-da-to(1),,
federadas,fe-de-ra-das(1),,
feioso,fei-o-so(6),,
felicíssimo,fe-li-cís-si-mo(5),,
fermentado,fer-men-ta-do(5),,
ferramenteiro,fer-ra-men-tei-ro(5),,
fertiliza,fer-ti-li-za(1),,
festejo,fes-te-jo(6),,
festivamente,fes-ti-va-men-te(3),,
festivos,fes-ti-vos(1),,
fetus,fe-tus(1),,
feudalismo,feu-da-lis-mo(5),,
fezinha,fe-zi-nha(4),,
fibroso,fi-bro-so(5),,
fichado,fi-cha-do(1),,
fichar,fi-char(6),,
figueiroa,fi-guei-ro-a(3),,
filet,fi-let(1),,
fincada,fin-ca-da(1),,
finitude,fi-ni-tu-de(5),,
finlandesas,fin-lan-de-sas(2),,
fisicalidade,fi-si-ca-li-da-de(3),,
fisicultor,fi-si-cul-tor(1),,
fissurado,fis-su-ra-do(5),,
fitossanitário,fi-tos-sa-ni-tá-ri-o(2),fi-tos-sa-ni-tá-rio(1),
fixidez,fi-xi-dez(6),,
flama,fla-ma(6),,
flamejante,fla-me-jan-te(5),,
flandres,flan-dres(3),,
flap,flap(1),,
flint,flint(1),,
floco,flo-co(6),,
fnd,fnd(1),,
focagem,fo-ca-gem(5),,
focar,fo-car(6),,
folclorista,fol-clo-ris-ta(5),,
folhetinesco,fo-lhe-ti-nes-co(4),,
fominha,fo-mi-nha(5),,
forrageira,for-ra-gei-ra(2),,
fortificação,for-ti-fi-ca-ção(6),,
fotograma,fo-to-gra-ma(5),,
fraldinha,fral-di-nha(4),,
francine,fran-ci-ne(1),,
fratricida,fra-tri-ci-da(6),,
fraudadas,frau-da-das(1),,
frazão,fra-zão(1),,
freado,fre-a-do(2),,
freelance,free-lan-ce(2),,
frescal,fres-cal(6),,
frígida,frí-gi-da(2),,
frisado,fri-sa-do(5),,
fritadeira,fri-ta-dei-ra(5),,
frouxamente,frou-xa-men-te(3),,
frutuoso,fru-tu-o-so(5),,
fugitiva,fu-gi-ti-va(1),,
fulgurantes,ful-gu-ran-tes(1),,
fumada,fu-ma-da(5),,
fundacional,fun-da-ci-o-nal(2),,
fundante,fun-dan-te(2),,
fundas,fun-das(1),,
fungicida,fun-gi-ci-da(6),,
futrica,fu-tri-ca(6),,
gabar,ga-bar(5),,
gadget,gad-get(2),,
gag,gag(2),,
gagueja,ga-gue-ja(1),,
gaguejando,ga-gue-jan-do(1),,
galega,ga-le-ga(5),,
galináceo,ga-li-ná-ce-o(4),,
ganês,ga-nês(6),,
gangster,gang-ster(2),gangs-ter(1),
garagista,ga-ra-gis-ta(4),,
garapa,ga-ra-pa(6),,
garfado,gar-fa-do(3),,
garimpa,ga-rim-pa(2),,
garrafada,gar-ra-fa-da(6),,
garrucha,gar-ru-cha(6),,
gasolinas,ga-so-li-nas(1),,
gástrica,gás-tri-ca(3),,
gelatinoso,ge-la-ti-no-so(6),,
gemada,ge-ma-da(6),,
gen,gen(1),,
generalíssimo,ge-ne-ra-lís-si-mo(6),,
genialmente,ge-ni-al-men-te(3),,
genipapo,ge-ni-pa-po(1),,
gentalha,gen-ta-lha(6),,
genu,genu(1),ge-nu(1),
geracional,ge-ra-ci-o-nal(3),,
germânia,ger-mâ-nia(1),,
gesta,ges-ta(5),,
gigabyte,gi-ga-by-te(2),gi-gaby-te(1),
ginseng,gin-seng(5),,
globalidade,glo-ba-li-da-de(5),,
globaliza,glo-ba-li-za(1),,
globalizante,glo-ba-li-zan-te(5),,
globalizar,glo-ba-li-zar(6),,
gondii,gon-di-i(1),,
gorducha,gor-du-cha(1),,
gosma,gos-ma(6),,
gostosona,gos-to-so-na(3),,
governe,go-ver-ne(1),,
gracejo,gra-ce-jo(6),,
graciosas,gra-ci-o-sas(1),,
grafológico,gra-fo-ló-gi-co(5),,
grandona,gran-do-na(2),,
granjeiro,gran-jei-ro(5),,
granulado,gra-nu-la-do(4),,
graúda,gra-ú-da(1),,
graúdo,gra-ú-do(6),,
grotescamente,gro-tes-ca-men-te(4),,
guatemalteco,gua-te-mal-te-co(6),,
guaxupé,gua-xu-pé(4),,
guianense,gui-a-nen-se(5),,
guilhermino,gui-lher-mi-no(1),,
guizos,gui-zos(2),,
guloseima,gu-lo-sei-ma(6),,
gumex,gu-mex(2),,
gunga,gun-ga(5),,
gusa,gu-sa(5),,
hadar,ha-dar(1),,
hagar,ha-gar(1),,
hamster,hams-ter(1),ham-ster(1),
hansa,han-sa(6),,
haraquiri,ha-ra-qui-ri(5),,
hasta,has-ta(6),,
hd,hd(1),,
helênico,he-lê-ni-co(5),,
hemófilo,he-mó-fi-lo(3),,
herética,he-ré-ti-ca(2),,
hermético,her-mé-ti-co(6),,
hibernar,hi-ber-nar(6),,
hidromineral,hi-dro-mi-ne-ral(5),,
hidrotermal,hi-dro-ter-mal(4),,
hilaridade,hi-la-ri-da-de(6),,
hiper,hi-per(1),,
hipnotizar,hip-no-ti-zar(6),,
hipócrates,hi-pó-cra-tes(1),,
historicismo,his-to-ri-cis-mo(5),,
homogeneizar,ho-mo-ge-nei-zar(5),,
hondurenho,hon-du-re-nho(6),,
hooligan,hoo-li-gan(1),ho-o-li-gan(1),
horripilante,hor-ri-pi-lan-te(6),,
horrivelmente,hor-ri-vel-men-te(4),,
horsa,hor-sa(4),,
hóstia,hós-ti-a(4),,
humanística,hu-ma-nís-ti-ca(3),,
iba,i-ba(2),,
ibérico,i-bé-ri-co(5),,
ibidem,i-bi-dem(3),,
icapuí,i-ca-pu-í(1),,
icém,i-cém(1),,
icep,i-cep(1),,
ichiro,i-chi-ro(1),,
ien,ien(1),,
ignara,ig-na-ra(2),,
ignorasse,ig-no-ras-se(1),,
iguaizinhas,i-guai-zi-nhas(1),,
iídiche,i-í-di-che(6),,
ilana,i-la-na(1),,
ilma,il-ma(1),,
ilona,i-lo-na(1),,
iludiu,i-lu-diu(1),,
imatura,i-ma-tu-ra(1),,
imaturas,i-ma-tu-ras(1),,
impala,im-pa-la(6),,
impatriota,im-pa-tri-o-ta(5),,
impelir,im-pe-lir(5),,
impenhorabilidade,im-pe-nho-ra-bi-li-da-de(5),,
impensado,im-pen-sa-do(6),,
impf,impf(1),,
importunado,im-por-tu-na-do(4),,
impreterivelmente,im-pre-te-ri-vel-men-te(4),,
impronunciável,im-pro-nun-ci-á-vel(5),,
improrrogável,im-pror-ro-gá-vel(5),,
impublicável,im-pu-bli-cá-vel(4),,
imputado,im-pu-ta-do(4),,
imunodepressão,i-mu-no-de-pres-são(5),,
imunológicos,i-mu-no-ló-gi-cos(1),,
imunoterapia,i-mu-no-te-ra-pi-a(5),,
inabitável,i-na-bi-tá-vel(6),,
inanidade,i-na-ni-da-de(6),,
inaplicável,i-na-pli-cá-vel(5),,
incabível,in-ca-bí-vel(5),,
incapacitado,in-ca-pa-ci-ta-do(4),,
incendeiam,in-cen-dei-am(1),,
incestuoso,in-ces-tu-o-so(4),,
inclinam,in-cli-nam(1),,
incriminado,in-cri-mi-na-do(2),,
indelicado,in-de-li-ca-do(5),,
indicamos,in-di-ca-mos(1),,
indiscriminados,in-dis-cri-mi-na-dos(1),,
individualização,in-di-vi-du-a-li-za-ção(4),,
inebriante,i-ne-bri-an-te(5),,
inexpugnável,i-nex-pug-ná-vel(6),,
infalivelmente,in-fa-li-vel-men-te(4),,
infartado,in-far-ta-do(2),,
infértil,in-fér-til(6),,
infestado,in-fes-ta-do(5),,
infielmente,in-fi-el-men-te(3),,
inflacionar,in-fla-ci-o-nar(4),,
inflamatório,in-fla-ma-tó-ri-o(4),,
influenciável,in-flu-en-ci-á-vel(5),,
infra,in-fra(5),,
infunde,in-fun-de(3),,
infundir,in-fun-dir(5),,
inglório,in-gló-ri-o(4),,
injuriado,in-ju-ri-a-do(6),,
inna,in-na(1),,
inorgânico,i-nor-gâ-ni-co(6),,
inovado,i-no-va-do(1),,
inqualificável,in-qua-li-fi-cá-vel(6),,
inquietantemente,in-qui-e-tan-te-men-te(2),,
insanável,in-sa-ná-vel(5),,
insider,in-si-der(2),,
instigado,ins-ti-ga-do(3),,
instigar,ins-ti-gar(6),,
instruindo,ins-tru-in-do(1),,
instrumentalizar,ins-tru-men-ta-li-zar(5),,
instrutora,ins-tru-to-ra(1),,
insurge,in-sur-ge(1),,
insurgir,in-sur-gir(6),,
integralismo,in-te-gra-lis-mo(6),,
inteligentíssimo,in-te-li-gen-tís-si-mo(1),,
intencionalidade,in-ten-ci-o-na-li-da-de(5),,
intensivamente,in-ten-si-va-men-te(4),,
interamericanos,in-te-ra-me-ri-ca-nos(1),,
intercambista,in-ter-cam-bis-ta(2),,
interessamos,in-te-res-sa-mos(1),,
interiorizar,in-te-ri-o-ri-zar(5),,
interleucina,in-ter-leu-ci-na(2),,
internalizar,in-ter-na-li-zar(4),,
interseção,in-ter-se-ção(4),,
intersubjetividade,in-ter-sub-je-ti-vi-da-de(4),,
interventora,in-ter-ven-to-ra(1),,
intransitividade,in-tran-si-ti-vi-da-de(5),,
introspectiva,in-tros-pec-ti-va(1),,
inumano,i-nu-ma-no(6),,
inutilizar,i-nu-ti-li-zar(5),,
inválida,in-vá-li-da(2),,
invalidação,in-va-li-da-ção(5),,
inválido,in-vá-li-do(6),,
invasivo,in-va-si-vo(6),,
invasora,in-va-so-ra(1),,
invejado,in-ve-ja-do(3),,
invejosa,in-ve-jo-sa(2),,
invernal,in-ver-nal(6),,
involução,in-vo-lu-ção(5),,
invulgar,in-vul-gar(6),,
iorubá,i-o-ru-bá(3),,
irascível,i-ras-cí-vel(5),,
irradiado,ir-ra-di-a-do(1),,
irrefreável,ir-re-fre-á-vel(5),,
irresistivelmente,ir-re-sis-ti-vel-men-te(4),,
irretorquível,ir-re-tor-quí-vel(5),,
isquemia,is-que-mi-a(6),,
itacolomi,i-ta-co-lo-mi(1),,
itajobi,i-ta-jo-bi(1),,
itapissuma,i-ta-pis-su-ma(1),,
itaporanga,i-ta-po-ran-ga(1),,
ivanilde,i-va-nil-de(1),,
jacente,ja-cen-te(5),,
jacutinga,ja-cu-tin-ga(4),,
jaguarão,ja-gua-rão(2),,
janismo,ja-nis-mo(4),,
janista,ja-nis-ta(4),,
jantei,jan-tei(1),,
jardinópolis,jar-di-nó-po-lis(1),,
jataí,ja-ta-í(4),,
jauense,jau-en-se(2),ja-u-en-se(2),
jazem,ja-zem(2),,
jazia,ja-zi-a(1),,
jerimum,je-ri-mum(6),,
jérsei,jér-sei(6),,
jessé,jes-sé(1),,
jipão,ji-pão(5),,
joaçaba,jo-a-ça-ba(1),,
jogão,jo-gão(4),,
jogara,jo-ga-ra(1),,
jongo,jon-go(6),,
josafá,jo-sa-fá(1),,
joseane,jo-se-a-ne(1),,
juízas,ju-í-zas(1),,
julgaria,jul-ga-ri-a(1),,
julita,ju-li-ta(1),,
juquiá,ju-qui-á(5),,
júris,jú-ris(2),,
justiniano,jus-ti-ni-a-no(3),,
kanji,kan-ji(1),,
karaoke,ka-ra-o-ke(2),,
kariri,ka-ri-ri(1),,
karma,kar-ma(2),,
kuwait,ku-wait(1),,
lábrea,lá-brea(1),,
lacraia,la-crai-a(4),la-cra-ia(1),
lacrimejamento,la-cri-me-ja-men-to(3),,
lacrimoso,la-cri-mo-so(6),,
ladário,la-dá-ri-o(3),,
laertes,la-er-tes(1),,
lagostim,la-gos-tim(6),,
laivo,lai-vo(6),,
lajeado,la-je-a-do(4),,
lapidado,la-pi-da-do(4),,
laplace,la-pla-ce(1),,
largadinha,lar-ga-di-nha(1),,
larica,la-ri-ca(6),,
lãs,lãs(1),,
lascar,las-car(6),,
lasse,las-se(1),,
lático,lá-ti-co(4),,
latrina,la-tri-na(6),,
laudas,lau-das(1),,
lavamos,la-va-mos(1),,
lavoro,la-vo-ro(1),,
lé,lé(4),,
legging,leg-ging(1),,
legibilidade,le-gi-bi-li-da-de(4),,
leiria,lei-ri-a(2),,
leomil,le-o-mil(1),,
leporino,le-po-ri-no(6),,
lerdo,ler-do(6),,
lero,le-ro(3),,
lesar,le-sar(6),,
levantes,le-van-tes(1),,
libertina,li-ber-ti-na(1),,
libertos,li-ber-tos(1),,
libres,li-bres(1),,
lifting,lif-ting(2),,
limalha,li-ma-lha(2),,
limitante,li-mi-tan-te(2),,
linfóide,lin-fói-de(1),,
lip,lip(1),,
lipoproteína,li-po-pro-te-í-na(2),,
listão,lis-tão(2),,
listrado,lis-tra-do(1),,
literato,li-te-ra-to(2),,
lixar,li-xar(2),,
lobotomia,lo-bo-to-mi-a(2),,
locutora,lo-cu-to-ra(1),,
lomba,lom-ba(2),,
lombarda,lom-bar-da(2),,
loteado,lo-te-a-do(1),,
luau,lu-au(1),,
lunático,lu-ná-ti-co(2),,
maça,ma-ça(2),,
macaparana,ma-ca-pa-ra-na(1),,
macuxis,ma-cu-xis(1),,
madeixa,ma-dei-xa(2),,
madrigal,ma-dri-gal(2),,
magérrimo,ma-gér-ri-mo(1),,
magnésia,mag-né-si-a(2),,
magneto,mag-ne-to(2),,
mair,ma-ir(1),,
maíra,ma-í-ra(1),,
maísa,ma-í-sa(1),,
malaui,ma-lau-i(1),,
maldosamente,mal-do-sa-men-te(2),,
maldoso,mal-do-so(2),,
malê,ma-lê(2),,
maleabilidade,ma-le-a-bi-li-da-de(2),,
malemolência,ma-le-mo-lên-ci-a(1),,
mamar,ma-mar(2),,
maminha,ma-mi-nha(1),,
mana,ma-na(2),,
manaíra,ma-na-í-ra(1),,
mandacaru,man-da-ca-ru(2),,
mangalô,man-ga-lô(2),,
manhoso,ma-nho-so(2),,
manipuladora,ma-ni-pu-la-do-ra(1),,
manjado,man-ja-do(1),,
mansas,man-sas(1),,
manuseado,ma-nu-se-a-do(2),,
maputo,ma-pu-to(1),,
maracajá,ma-ra-ca-já(2),,
maragogi,ma-ra-go-gi(1),,
maragogipe,ma-ra-go-gi-pe(1),,
maravilhar,ma-ra-vi-lhar(2),,
marciana,mar-ci-a-na(1),,
marcuse,mar-cu-se(1),,
marinada,ma-ri-na-da(2),,
marmota,mar-mo-ta(2),,
marsala,mar-sa-la(2),,
masca,mas-ca(2),,
mataripe,ma-ta-ri-pe(1),,
matilda,ma-til-da(1),,
matis,ma-tis(1),,
matiz,ma-tiz(2),,
maximum,ma-xi-mum(1),,
medrar,me-drar(2),,
medrosa,me-dro-sa(1),,
medular,me-du-lar(2),,
megaempresário,me-ga-em-pre-sá-rio(1),,
melba,mel-ba(1),,
melquíades,mel-quí-a-des(1),,
memorialista,me-mo-ri-a-lis-ta(2),,
meninice,me-ni-ni-ce(2),,
menstruar,mens-tru-ar(2),,
merlo,mer-lo(2),,
mestria,mes-tri-a(2),,
metalinguística,me-ta-lin-guís-ti-ca(1),,
metódica,me-tó-di-ca(2),,
metroviário,me-tro-vi-á-ri-o(2),,
mexilhão,me-xi-lhão(2),,
miasma,mi-as-ma(2),,
microeconomia,mi-cro-e-co-no-mi-a(2),,
mídi,mí-di(1),,
milonga,mi-lon-ga(2),,
minguar,min-guar(2),,
minhocultura,mi-nho-cul-tu-ra(1),,
miniaturização,mi-ni-a-tu-ri-za-ção(2),,
miniblusa,mi-ni-blu-sa(1),,
minidicionário,mi-ni-di-ci-o-ná-ri-o(2),,
miracema,mi-ra-ce-ma(2),,
mirrado,mir-ra-do(2),,
mirtes,mir-tes(1),,
misael,mi-sa-el(1),,
mobiliar,mo-bi-li-ar(2),,
modulado,mo-du-la-do(1),,
moenda,mo-en-da(2),,
mofa,mo-fa(2),,
mol,mol(1),,
mondino,mon-di-no(2),,
monitorização,mo-ni-to-ri-za-ção(2),,
monja,mon-ja(2),,
monoamortecedor,mo-no-a-mor-te-ce-dor(1),,
monobloco,mo-no-blo-co(2),,
monocilíndrico,mo-no-ci-lín-dri-co(2),,
monolítico,mo-no-lí-ti-co(2),,
monopolização,mo-no-po-li-za-ção(2),,
monotonamente,mo-no-to-na-men-te(2),,
monovolume,mo-no-vo-lu-me(2),,
morticínio,mor-ti-cí-ni-o(2),,
mortuário,mor-tu-á-ri-o(2),,
mosquinha,mos-qui-nha(1),,
motivador,mo-ti-va-dor(2),,
motriz,mo-triz(2),,
mucambo,mu-cam-bo(1),,
multibanco,mul-ti-ban-co(2),,
multicolorido,mul-ti-co-lo-ri-do(2),,
multinacionalização,mul-ti-na-ci-o-na-li-za-ção(1),,
multipartidário,mul-ti-par-ti-dá-ri-o(2),,
mumificado,mu-mi-fi-ca-do(1),,
mundanismo,mun-da-nis-mo(2),,
muqueca,mu-que-ca(2),,
murta,mur-ta(2),,
nabantino,na-ban-ti-no(2),,
nabo,na-bo(2),,
nacionalizado,na-ci-o-na-li-za-do(2),,
naira,nai-ra(2),,
natan,na-tan(1),,
neca,ne-ca(2),,
neném,ne-ném(1),,
nerd,nerd(1),,
neural,neu-ral(2),,
nêutron,nêu-tron(2),,
newtoniana,new-to-ni-a-na(2),,
nhá,nhá(2),,
nioaque,ni-o-a-que(1),,
nitro,ni-tro(2),,
nivia,ni-vi-a(1),,
nódoa,nó-doa(1),nó-do-a(1),
nojenta,no-jen-ta(1),,
nomenklatura,no-men-kla-tu-ra(1),,
novelo,no-ve-lo(6),,
novidadeiro,no-vi-da-dei-ro(6),,
novilha,no-vi-lha(5),,
nuance,nu-an-ce(4),,
nueva,nu-e-va(1),,
óbice,ó-bi-ce(6),,
obscenas,obs-ce-nas(1),,
obscurantista,obs-cu-ran-tis-ta(5),,
observável,ob-ser-vá-vel(5),,
obsta,obs-ta(1),,
obstinadamente,obs-ti-na-da-men-te(4),,
obtusidade,ob-tu-si-da-de(5),,
océ,o-cé(3),océ(1),
ocidentalizado,o-ci-den-ta-li-za-do(3),,
octanagem,oc-ta-na-gem(5),,
octopus,oc-to-pus(1),,
ofuscamento,o-fus-ca-men-to(6),,
oligopolista,o-li-go-po-lis-ta(4),,
ombreira,om-brei-ra(6),,
oncinha,on-ci-nha(2),,
oneida,o-nei-da(1),,
onomatopéia,o-no-ma-to-péi-a(1),,
operante,o-pe-ran-te(5),,
opressora,o-pres-so-ra(2),,
oprimida,o-pri-mi-da(1),,
optativo,op-ta-ti-vo(6),,
orangotango,o-ran-go-tan-go(6),,
oras,o-ras(1),,
ordinariamente,or-di-na-ri-a-men-te(4),,
organizo,or-ga-ni-zo(1),,
orgasm,or-gasm(1),,
orgulhosas,or-gu-lho-sas(1),,
orígenes,o-rí-ge-nes(1),,
originalíssimo,o-ri-gi-na-lís-si-mo(2),,
ornamentar,or-na-men-tar(5),,
orquestrado,or-ques-tra-do(1),,
osmose,os-mo-se(6),,
osram,os-ram(3),,
ossatura,os-sa-tu-ra(5),,
otimamente,o-ti-ma-men-te(3),,
ovni,ov-ni(2),,
pagano,pa-ga-no(1),,
painho,pa-i-nho(4),,
paisagística,pai-sa-gís-ti-ca(3),,
palafita,pa-la-fi-ta(6),,
palau,pa-lau(1),,
palheiro,pa-lhei-ro(6),,
paliativa,pa-li-a-ti-va(1),,
